DistrictName,MandalName,PanchayatId,PanchayatName,DateofRegister,Gender,year,month
Nizamabad,Rudrur,278949,Suleman Nagar,17-02-2023,1,2023,February
Narayanpet,Narayanpet,205725,Ammireddipalle,17-02-2023,2,2023,February
Mancherial,Bheemaram,195223,Bhimaram,17-02-2023,1,2023,February
Nagarkurnool,Telkapalle,205927,Telkapally,17-02-2023,1,2023,February
Sangareddy ,Kangti,206375,Kangti,17-02-2023,2,2023,February
Nagarkurnool,Telkapalle,205927,Telkapally,17-02-2023,1,2023,February
Adilabad ,Indervelly,195170,Indervelly B,17-02-2023,2,2023,February
Yadadri Bhuvanagiri,Valigonda,208206,Varketpally,17-02-2023,2,2023,February
Rangareddy,Kondurg,205422,Kondurg,17-02-2023,1,2023,February
Medak,Papannapet,206710,Papannapet,17-02-2023,2,2023,February
Sangareddy ,Kangti,206375,Kangti,17-02-2023,1,2023,February
Mahabubnagar,Gandeed,210015,Chowderpally,17-02-2023,2,2023,February
Mahabubnagar,Moosapet,204771,Janampet,17-02-2023,2,2023,February
Mahabubnagar,Moosapet,204771,Janampet,17-02-2023,1,2023,February
Medak,Papannapet,206711,Podichenpalle,17-02-2023,1,2023,February
Mahabubnagar,Moosapet,204771,Janampet,17-02-2023,1,2023,February
Nizamabad,Indalwai,209370,Sirnapally,17-02-2023,1,2023,February
Adilabad ,Indervelly,195170,Indervelly B,17-02-2023,1,2023,February
Mahabubnagar,Moosapet,204771,Janampet,17-02-2023,2,2023,February
Wanaparthy,Gopalpeta,205226,Yedula,17-02-2023,1,2023,February
Mahabubnagar,Moosapet,204771,Janampet,17-02-2023,2,2023,February
Nizamabad,Renjal,209759,Kalyapur,17-02-2023,1,2023,February
Nagarkurnool,Uppununthala,205953,Laxmapoor(PG),17-03-2023,1,2023,March
Rajanna Sircilla,Mustabad,201702,Musthabad,17-03-2023,2,2023,March
Nizamabad,Bheemgal,209247,Badabheemgal,17-03-2023,2,2023,March
Kamareddy ,Madnur,209574,Madnur,17-03-2023,1,2023,March
Nizamabad,Mendora,209227,Velkatoor,17-03-2023,1,2023,March
Nizamabad,Renjal,209764,Satapur,17-03-2023,1,2023,March
Nizamabad,Renjal,209764,Satapur,17-03-2023,1,2023,March
Yadadri Bhuvanagiri,Valigonda,208206,Varketpally,17-03-2023,2,2023,March
Nizamabad,Renjal,209764,Satapur,17-03-2023,1,2023,March
Medak,Papannapet,206710,Papannapet,17-03-2023,2,2023,March
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,17-03-2023,2,2023,March
Medak,Kowdipalli,206453,Kowdipalli,17-03-2023,1,2023,March
Wanaparthy,Peddamandadi,205866,Peddamandadi,17-03-2023,1,2023,March
Nirmal,Mudhole,195522,Mudhole,17-03-2023,1,2023,March
Medak,Papannapet,206710,Papannapet,17-03-2023,1,2023,March
Nizamabad,Varni,279909,Kokaldas Thanda,17-03-2023,2,2023,March
Medak,Papannapet,206710,Papannapet,17-03-2023,1,2023,March
Rajanna Sircilla,Mustabad,201702,Musthabad,17-03-2023,2,2023,March
Rajanna Sircilla,Mustabad,201702,Musthabad,17-03-2023,1,2023,March
Jogulamba Gadwal ,Maldakal,205638,Maldakal,17-03-2023,1,2023,March
Adilabad ,Bazarhatnoor,194946,Bazarhathnoor,17-03-2023,1,2023,March
Siddipet,Koheda,201480,Koheda,17-03-2023,1,2023,March
Sangareddy ,Kandi,206870,Kandi,17-03-2023,2,2023,March
Medak,Kowdipalli,206453,Kowdipalli,17-03-2023,2,2023,March
Jogulamba Gadwal ,Maldakal,205638,Maldakal,17-03-2023,1,2023,March
Narayanpet,Dhanwada,205055,Dhanwada,17-03-2023,2,2023,March
Narayanpet,Dhanwada,205055,Dhanwada,17-03-2023,2,2023,March
Mancherial,Bheemaram,195223,Bhimaram,17-03-2023,2,2023,March
Narayanpet,Dhanwada,205055,Dhanwada,17-03-2023,2,2023,March
Narayanpet,Dhanwada,205055,Dhanwada,17-03-2023,2,2023,March
Narayanpet,Dhanwada,205055,Dhanwada,17-03-2023,1,2023,March
Wanaparthy,Peddamandadi,205866,Peddamandadi,17-03-2023,2,2023,March
Narayanpet,Dhanwada,205055,Dhanwada,17-03-2023,2,2023,March
Nizamabad,Varni,279891,Srinagar,17-04-2023,1,2023,April
Nizamabad,Varni,279891,Srinagar,17-04-2023,1,2023,April
Sangareddy ,Kangti,206373,Jamgi B,17-04-2023,1,2023,April
Jogulamba Gadwal ,Maldakal,205638,Maldakal,17-04-2023,2,2023,April
Jangoan ,Bachannapeta,213284,Bachannapeta,17-04-2023,2,2023,April
Nizamabad,Varni,279891,Srinagar,17-04-2023,1,2023,April
Adilabad ,Utnoor,195751,Utnur,17-04-2023,1,2023,April
Nizamabad,Renjal,209764,Satapur,17-04-2023,1,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-04-2023,2,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-04-2023,1,2023,April
Mulugu,Venkatapuram,202829,Venkatapuram,17-04-2023,2,2023,April
Mulugu,Venkatapuram,202829,Venkatapuram,17-04-2023,2,2023,April
Mulugu,Venkatapuram,202829,Venkatapuram,17-04-2023,2,2023,April
Mulugu,Venkatapuram,202829,Venkatapuram,17-04-2023,2,2023,April
Mulugu,Venkatapuram,202829,Venkatapuram,17-04-2023,2,2023,April
Medak,Papannapet,206710,Papannapet,17-04-2023,2,2023,April
Medak,Papannapet,206710,Papannapet,17-04-2023,2,2023,April
Medak,Papannapet,206710,Papannapet,17-04-2023,1,2023,April
Wanaparthy,Ghanpur,205172,Ghanpur,17-04-2023,1,2023,April
Wanaparthy,Ghanpur,205172,Ghanpur,17-04-2023,2,2023,April
Mulugu,Venkatapuram,202829,Venkatapuram,17-04-2023,2,2023,April
Wanaparthy,Ghanpur,205172,Ghanpur,17-04-2023,2,2023,April
Wanaparthy,Ghanpur,205174,Kamaluddinpur,17-04-2023,1,2023,April
Mulugu,Venkatapuram,202829,Venkatapuram,17-04-2023,2,2023,April
Adilabad ,Boath,195047,Boath (B),17-04-2023,1,2023,April
Adilabad ,Boath,195047,Boath (B),17-04-2023,2,2023,April
Mulugu,Venkatapuram,202829,Venkatapuram,17-04-2023,2,2023,April
Mulugu,Venkatapuram,202829,Venkatapuram,17-04-2023,1,2023,April
Adilabad ,Narnoor,195547,Narnoor,17-04-2023,2,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-04-2023,2,2023,April
Mulugu,Venkatapuram,202829,Venkatapuram,17-04-2023,2,2023,April
Yadadri Bhuvanagiri,Valigonda,208206,Varketpally,17-04-2023,1,2023,April
Sangareddy ,Kangti,206374,Jamgi K,17-04-2023,2,2023,April
Mulugu,Venkatapuram,202829,Venkatapuram,17-04-2023,2,2023,April
Nagarkurnool,Peddakothapalle,205850,Peddakothapally,17-05-2023,2,2023,May
Siddipet,Koheda,201480,Koheda,17-05-2023,2,2023,May
Rangareddy,Maheshwaram,210179,Maheshwaram,17-05-2023,2,2023,May
Rajanna Sircilla,Mustabad,201702,Musthabad,17-05-2023,1,2023,May
Kumuram Bheem Asifabad ,Asifabad,194937,Chirrakunta,17-05-2023,2,2023,May
Nagarkurnool,Peddakothapalle,205850,Peddakothapally,17-05-2023,2,2023,May
Rangareddy,Yacharam,210583,Yacharam,17-05-2023,1,2023,May
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-05-2023,1,2023,May
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,17-05-2023,1,2023,May
Yadadri Bhuvanagiri,Bibinagar,207222,Kondamadugu,17-05-2023,2,2023,May
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-05-2023,1,2023,May
Rangareddy,Farooqnagar,205130,Gantlavelli,17-05-2023,2,2023,May
Wanaparthy,Pebbair,205827,Rangapoor,17-05-2023,2,2023,May
Mancherial,Bheemaram,195223,Bhimaram,17-05-2023,1,2023,May
Yadadri Bhuvanagiri,Bibinagar,207222,Kondamadugu,17-05-2023,2,2023,May
Nagarkurnool,Peddakothapalle,205850,Peddakothapally,17-05-2023,2,2023,May
Siddipet,Nanganoor,206612,Nanganur,17-05-2023,1,2023,May
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-05-2023,1,2023,May
Medak,Papannapet,206710,Papannapet,17-05-2023,2,2023,May
Medak,Papannapet,206710,Papannapet,17-05-2023,1,2023,May
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-05-2023,2,2023,May
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-05-2023,2,2023,May
Nizamabad,Kammarapalle,209491,Kammarpally,17-05-2023,2,2023,May
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-06-2023,1,2023,June
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-06-2023,2,2023,June
Sangareddy ,Manoor,206491,Manoor,17-06-2023,2,2023,June
Medchal Malkajigiri,Keesara,210133,Cheeriyal,17-06-2023,2,2023,June
Medak,Kulcharam,206474,Rangampet,17-06-2023,2,2023,June
Nagarkurnool,Uppununthala,280266,CB Thanda,17-06-2023,2,2023,June
Rangareddy,Maheshwaram,210179,Maheshwaram,17-06-2023,1,2023,June
Suryapet,Mella Chervu,207673,Mellacheruvu,17-06-2023,2,2023,June
Jogulamba Gadwal ,Ghattu,205194,Ghattu,17-06-2023,1,2023,June
Nizamabad,Varni,279908,Chinthalpet Thanda,17-06-2023,2,2023,June
Medak,Tekmal,206977,Tekmal,17-06-2023,2,2023,June
Adilabad ,Ichoda,195151,Ichoda,17-06-2023,1,2023,June
Medak,Tekmal,206977,Tekmal,17-06-2023,1,2023,June
Yadadri Bhuvanagiri,Ramannapeta,208062,Ramannapet,17-07-2023,2,2023,July
Nizamabad,Rudrur,278949,Suleman Nagar,17-07-2023,1,2023,July
Mulugu,Tadvai,214184,Tadvai,17-07-2023,1,2023,July
Yadadri Bhuvanagiri,Ramannapeta,208062,Ramannapet,17-07-2023,1,2023,July
Jogulamba Gadwal ,Maldakal,205638,Maldakal,17-07-2023,2,2023,July
Nagarkurnool,Uppununthala,280269,Kamsanipally Thanda,17-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,17-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,17-08-2023,2,2023,August
Sangareddy ,Raikode,206777,Raikode,17-08-2023,2,2023,August
Sangareddy ,Raikode,206777,Raikode,17-08-2023,1,2023,August
Nagarkurnool,Balmoor,204914,Balmoor,17-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-08-2023,2,2023,August
Sangareddy ,Raikode,206777,Raikode,17-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Kerameri,195319,Kerameri,17-08-2023,2,2023,August
Kamareddy ,Nasurullabad,209320,Nemli,17-08-2023,1,2023,August
Sangareddy ,Raikode,206777,Raikode,17-08-2023,1,2023,August
Medak,Tekmal,206977,Tekmal,17-08-2023,2,2023,August
Mulugu,Tadvai,214184,Tadvai,17-08-2023,2,2023,August
Nizamabad,Nandipet,209665,Ummeda,17-08-2023,2,2023,August
Sangareddy ,Raikode,206777,Raikode,17-08-2023,1,2023,August
Nizamabad,Renjal,209759,Kalyapur,17-08-2023,1,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-08-2023,1,2023,August
Khammam ,Kallur,202366,Kalluru,17-08-2023,1,2023,August
Rangareddy,Maheshwaram,210179,Maheshwaram,17-08-2023,1,2023,August
Rajanna Sircilla,Mustabad,201702,Musthabad,17-08-2023,1,2023,August
Rajanna Sircilla,Mustabad,201702,Musthabad,17-08-2023,2,2023,August
Medak,Papannapet,206711,Podichenpalle,17-08-2023,1,2023,August
Mahabubnagar,Addakal,204767,Addakal,17-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-08-2023,1,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-08-2023,1,2023,August
Sangareddy ,Munipally,206594,Munpalle,17-08-2023,2,2023,August
Sangareddy ,Munipally,206594,Munpalle,17-08-2023,1,2023,August
Kumuram Bheem Asifabad ,Kerameri,195319,Kerameri,17-08-2023,1,2023,August
Bhadradri Kothagudem ,Julurupadu,202352,Julurpad,17-10-2023,1,2023,October
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-10-2023,2,2023,October
Suryapet,Garide Pally,207440,Garidepally,17-10-2023,1,2023,October
Sangareddy ,Kalher,206352,Kalher,17-10-2023,1,2023,October
Narayanpet,Kosgi,205448,Gundmal,17-10-2023,1,2023,October
Mulugu,Mulugu,213869,Mallampalle,17-10-2023,2,2023,October
Rangareddy,Shamshabad,210485,Peddashapur,17-10-2023,2,2023,October
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-10-2023,2,2023,October
Sangareddy ,Kalher,206352,Kalher,17-10-2023,1,2023,October
Sangareddy ,Kalher,206352,Kalher,17-10-2023,2,2023,October
Nizamabad,Nandipet,209665,Ummeda,17-10-2023,2,2023,October
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,17-10-2023,1,2023,October
Nizamabad,Varni,209843,Jakora,17-10-2023,1,2023,October
Wanaparthy,Peddamandadi,205869,Veltoor,17-10-2023,1,2023,October
Sangareddy ,Kalher,206352,Kalher,17-10-2023,2,2023,October
Sangareddy ,Kalher,206352,Kalher,17-10-2023,1,2023,October
Sangareddy ,Kalher,206352,Kalher,17-10-2023,2,2023,October
Sangareddy ,Pulkal,206750,Pulkal,17-10-2023,2,2023,October
Sangareddy ,Kalher,206352,Kalher,17-10-2023,1,2023,October
Sangareddy ,Kalher,206352,Kalher,17-10-2023,1,2023,October
Jogulamba Gadwal ,Maldakal,205638,Maldakal,17-10-2023,1,2023,October
Adilabad ,Bazarhatnoor,194946,Bazarhathnoor,17-10-2023,2,2023,October
Sangareddy ,Kalher,206352,Kalher,17-10-2023,2,2023,October
Nizamabad,Bodhan,209351,Sangam,17-10-2023,2,2023,October
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,17-10-2023,1,2023,October
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,17-10-2023,2,2023,October
Siddipet,Siddipet Urban,206954,Mittapalle,17-10-2023,2,2023,October
Sangareddy ,Kalher,206352,Kalher,17-10-2023,2,2023,October
Sangareddy ,Nyalkal,206686,Nyalkal,17-11-2023,1,2023,November
Yadadri Bhuvanagiri,Ramannapeta,208062,Ramannapet,17-11-2023,2,2023,November
Bhadradri Kothagudem ,Mulakalapally,279768,Madaram,17-11-2023,2,2023,November
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,17-11-2023,2,2023,November
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,17-11-2023,1,2023,November
Jogulamba Gadwal ,Ieeja,204797,Pullikal,17-11-2023,2,2023,November
Adilabad ,Narnoor,195547,Narnoor,17-11-2023,2,2023,November
Kumuram Bheem Asifabad ,Chintalamanepally,281883,Ravindranagar-II,17-11-2023,2,2023,November
Sangareddy ,Manoor,206491,Manoor,17-11-2023,1,2023,November
Nagarkurnool,Telkapalle,205927,Telkapally,17-12-2023,2,2023,December
Narayanpet,Maganoor,205573,Maganoor,17-12-2023,1,2023,December
Nizamabad,Indalwai,209370,Sirnapally,17-12-2023,1,2023,December
Nizamabad,Nandipet,209651,Gangasamunder,18-01-2023,2,2023,January
Nizamabad,Mendora,209217,Mendora,18-01-2023,2,2023,January
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,18-01-2023,1,2023,January
Nizamabad,Mendora,209217,Mendora,18-01-2023,1,2023,January
Sangareddy ,Patancheru,206733,Rudraram,18-01-2023,1,2023,January
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,18-01-2023,1,2023,January
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,18-01-2023,2,2023,January
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,18-01-2023,2,2023,January
Nizamabad,Nandipet,209665,Ummeda,18-01-2023,1,2023,January
Nizamabad,Bheemgal,209247,Badabheemgal,18-01-2023,2,2023,January
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,18-01-2023,2,2023,January
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,18-01-2023,2,2023,January
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,18-01-2023,2,2023,January
Sangareddy ,Kangti,206375,Kangti,18-01-2023,2,2023,January
Sangareddy ,Kangti,206375,Kangti,18-01-2023,1,2023,January
Nizamabad,Kotgiri,209510,Kotgir,18-01-2023,2,2023,January
Siddipet,Koheda,201480,Koheda,18-01-2023,2,2023,January
Medak,Tekmal,206977,Tekmal,18-01-2023,2,2023,January
Wanaparthy,Peddamandadi,205868,Veeraipally,18-01-2023,2,2023,January
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,18-01-2023,2,2023,January
Sangareddy ,Sirgapoor,206372,Gardegaon,18-01-2023,2,2023,January
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,18-01-2023,2,2023,January
Wanaparthy,Pangal,205807,Rayanpally,18-01-2023,1,2023,January
Rangareddy,Maheshwaram,210179,Maheshwaram,18-01-2023,2,2023,January
Mancherial,Jannaram,195246,Chintalguda,18-01-2023,2,2023,January
Adilabad ,Ichoda,195151,Ichoda,18-01-2023,1,2023,January
Rangareddy,Maheshwaram,210179,Maheshwaram,18-01-2023,1,2023,January
Narayanpet,Maddur,205535,Maddur,18-01-2023,2,2023,January
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,18-01-2023,2,2023,January
Kamareddy ,Bichkunda,209282,Bichkunda,18-01-2023,1,2023,January
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,18-01-2023,2,2023,January
Mulugu,Tadvai,214184,Tadvai,18-01-2023,2,2023,January
Kamareddy ,Nasurullabad,209318,Nachupalli,18-01-2023,2,2023,January
Rangareddy,Maheshwaram,210179,Maheshwaram,18-01-2023,2,2023,January
Rangareddy,Maheshwaram,210179,Maheshwaram,18-01-2023,1,2023,January
Kamareddy ,Madnur,209574,Madnur,18-01-2023,2,2023,January
Kamareddy ,Madnur,209574,Madnur,18-01-2023,1,2023,January
Kamareddy ,Nasurullabad,209319,Nasrullabad,18-01-2023,2,2023,January
Mulugu,Venkatapuram,202829,Venkatapuram,18-01-2023,2,2023,January
Sangareddy ,Manoor,206491,Manoor,18-01-2023,1,2023,January
Jogulamba Gadwal ,Maldakal,205638,Maldakal,18-01-2023,2,2023,January
Sangareddy ,Kangti,206376,Nagoor [B],18-01-2023,1,2023,January
Kamareddy ,Pitlam,209753,Pitlam,18-01-2024,2,2024,January
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,18-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Tiryani,281938,Chintapally,18-01-2024,2,2024,January
Medak,Chegunta,206148,Wadiaram,18-01-2024,2,2024,January
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,18-01-2024,1,2024,January
Sangareddy ,Raikode,206777,Raikode,18-01-2024,2,2024,January
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,18-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,18-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,18-01-2024,1,2024,January
Kamareddy ,Pitlam,209753,Pitlam,18-01-2024,2,2024,January
Sangareddy ,Kalher,206352,Kalher,18-01-2024,1,2024,January
Sangareddy ,Kalher,206352,Kalher,18-01-2024,2,2024,January
Mahabubabad,Kuravi,213720,Kuravi,18-01-2024,2,2024,January
Mahabubabad,Kuravi,213720,Kuravi,18-01-2024,1,2024,January
Sangareddy ,Kalher,206352,Kalher,18-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Kerameri,195319,Kerameri,18-01-2024,1,2024,January
Mulugu,Tadvai,214184,Tadvai,18-01-2024,1,2024,January
Mulugu,Tadvai,214184,Tadvai,18-01-2024,2,2024,January
Sangareddy ,Raikode,206777,Raikode,18-01-2024,1,2024,January
Medak,Yeldurthy,207057,Yeldurthy,18-01-2024,1,2024,January
Sangareddy ,Kalher,206352,Kalher,18-01-2024,2,2024,January
Medak,Yeldurthy,207057,Yeldurthy,18-01-2024,2,2024,January
Medak,Yeldurthy,207057,Yeldurthy,18-01-2024,1,2024,January
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,18-01-2024,2,2024,January
Nagarkurnool,Peddakothapalle,205850,Peddakothapally,18-01-2024,1,2024,January
Sangareddy ,Sirgapoor,206362,Sirgapoor,18-01-2024,1,2024,January
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,18-01-2024,1,2024,January
Medak,Alladurg,206079,Alladurg,18-01-2024,1,2024,January
Adilabad ,Gudihatnur,281048,Vaizapoor,18-01-2024,1,2024,January
Medak,Alladurg,206079,Alladurg,18-01-2024,2,2024,January
Wanaparthy,Ghanpur,205172,Ghanpur,18-02-2023,2,2023,February
Adilabad ,Narnoor,195547,Narnoor,18-02-2023,2,2023,February
Nizamabad,Indalwai,209370,Sirnapally,18-02-2023,1,2023,February
Wanaparthy,Ghanpur,205172,Ghanpur,18-02-2023,2,2023,February
Mahabubnagar,Addakal,204767,Addakal,18-02-2023,2,2023,February
Nizamabad,Renjal,209759,Kalyapur,18-02-2023,2,2023,February
Wanaparthy,Gopalpeta,205222,Polkepad,18-02-2023,2,2023,February
Rajanna Sircilla,Mustabad,201702,Musthabad,18-03-2023,1,2023,March
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,18-03-2023,1,2023,March
Nizamabad,Mugpal,209723,Thana Kurd,18-03-2023,1,2023,March
Yadadri Bhuvanagiri,Narayanapur,207868,Narayanapuram,18-03-2023,1,2023,March
Sangareddy ,Kandi,206870,Kandi,18-03-2023,2,2023,March
Rajanna Sircilla,Mustabad,201702,Musthabad,18-03-2023,2,2023,March
Nizamabad,Varni,279908,Chinthalpet Thanda,18-03-2023,1,2023,March
Rajanna Sircilla,Mustabad,201702,Musthabad,18-03-2023,1,2023,March
Rajanna Sircilla,Mustabad,201702,Musthabad,18-03-2023,2,2023,March
Kamareddy ,Madnur,209574,Madnur,18-03-2023,2,2023,March
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,18-03-2023,2,2023,March
Khammam ,Madhira,202555,Dendukuru,18-03-2023,1,2023,March
Rajanna Sircilla,Mustabad,201702,Musthabad,18-03-2023,1,2023,March
Nagarkurnool,Telkapalle,205927,Telkapally,18-03-2023,1,2023,March
Khammam ,Madhira,202555,Dendukuru,18-03-2023,1,2023,March
Rajanna Sircilla,Mustabad,201702,Musthabad,18-03-2023,2,2023,March
Jogulamba Gadwal ,Maldakal,205638,Maldakal,18-03-2023,2,2023,March
Adilabad ,Boath,195047,Boath (B),18-03-2023,2,2023,March
Jogulamba Gadwal ,Maldakal,205638,Maldakal,18-03-2023,1,2023,March
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,18-04-2023,2,2023,April
Mancherial,Tandur,195703,Tandur,18-04-2023,2,2023,April
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,18-04-2023,1,2023,April
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,18-04-2023,2,2023,April
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,18-04-2023,1,2023,April
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,18-04-2023,1,2023,April
Mancherial,Tandur,195703,Tandur,18-04-2023,1,2023,April
Rangareddy,Nandigama,205499,Nandigama,18-04-2023,2,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,18-04-2023,2,2023,April
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,18-04-2023,1,2023,April
Sangareddy ,Manoor,206491,Manoor,18-04-2023,1,2023,April
Jogulamba Gadwal ,Maldakal,205638,Maldakal,18-04-2023,2,2023,April
Suryapet,Garide Pally,207442,Kalmalchervu,18-04-2023,1,2023,April
Kamareddy ,Bichkunda,209282,Bichkunda,18-04-2023,1,2023,April
Sangareddy ,Kandi,206870,Kandi,18-04-2023,1,2023,April
Rajanna Sircilla,Mustabad,201702,Musthabad,18-04-2023,2,2023,April
Wanaparthy,Ghanpur,205172,Ghanpur,18-04-2023,1,2023,April
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,18-04-2023,1,2023,April
Mulugu,Govindaraopet,213560,Govindaraopeta,18-05-2023,1,2023,May
Mulugu,Govindaraopet,213560,Govindaraopeta,18-05-2023,2,2023,May
Rajanna Sircilla,Mustabad,201702,Musthabad,18-05-2023,1,2023,May
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,18-05-2023,1,2023,May
Nagarkurnool,Peddakothapalle,205850,Peddakothapally,18-05-2023,1,2023,May
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,18-05-2023,1,2023,May
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,18-05-2023,2,2023,May
Mulugu,Govindaraopet,213560,Govindaraopeta,18-05-2023,1,2023,May
Mulugu,Govindaraopet,213560,Govindaraopeta,18-05-2023,2,2023,May
Rajanna Sircilla,Mustabad,201702,Musthabad,18-05-2023,1,2023,May
Sangareddy ,Kangti,278820,Jeergi Thanda,18-05-2023,2,2023,May
Nizamabad,Indalwai,209370,Sirnapally,18-05-2023,2,2023,May
Nizamabad,Indalwai,209370,Sirnapally,18-05-2023,1,2023,May
Khammam ,Thallada,202752,Thallada,18-05-2023,2,2023,May
Sangareddy ,Kangti,278820,Jeergi Thanda,18-05-2023,1,2023,May
Khammam ,Thallada,202752,Thallada,18-05-2023,2,2023,May
Khammam ,Thallada,202752,Thallada,18-05-2023,2,2023,May
Khammam ,Thallada,202752,Thallada,18-05-2023,1,2023,May
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,18-05-2023,2,2023,May
Khammam ,Thallada,202752,Thallada,18-05-2023,1,2023,May
Khammam ,Khammam (Rural),202419,Peddathanda,18-05-2023,2,2023,May
Rajanna Sircilla,Mustabad,201702,Musthabad,18-06-2023,2,2023,June
Bhadradri Kothagudem ,Mulakalapally,279768,Madaram,18-06-2023,2,2023,June
